GRAFO,ENERGIA,PORTAIS,TAM,DIJ,AES,TIME_GRAFO,TIME_DIJ,TIME_AES,DENS
0,418714.207502,775,185,0,0,78118282.009356,7327.000000,1477.000000,1
1,418714.207502,775,185,1,0,7073369.000941,1356.000000,1163.000000,1
0,58284.233588,328,190,0,0,79664976.009486,1993.000000,1397.000000,0
1,58284.233588,328,190,1,0,7208903.000952,1163.000000,1241.000000,0
0,563859.342771,3326,195,0,0,159572990.010473,3675.000000,1040.000000,1
1,563859.342771,3326,195,1,0,14320403.001039,2104.000000,1015.000000,1
0,114.575011,0,5,0,0,3310.000000,1085.000000,457.000000,1
1,114.575011,0,5,1,0,499.000000,619.000000,349.000000,1
0,101.664470,0,10,0,0,5574.000000,669.000000,234.000000,0
1,101.664470,0,10,1,0,737.000000,266.000000,276.000000,0
0,1700.818276,15,15,0,0,20664.000003,537.000000,230.000000,1
1,1700.818276,15,15,1,0,4386.000001,252.000000,288.000000,1
0,159.608512,7,20,0,0,26136.000004,610.000000,354.000000,0
1,159.608512,7,20,1,0,5133.000001,492.000000,327.000000,0
0,2439.992145,31,25,0,0,95508.000010,543.000000,328.000000,1
1,2439.992145,31,25,1,0,19861.000003,306.000000,290.000000,1
0,1137.349019,13,30,0,0,107005.000013,714.000000,372.000000,0
1,1137.349019,13,30,1,0,21780.000004,321.000000,399.000000,0
0,20735.343944,4,35,0,0,239164.000016,547.000000,255.000000,1
1,20735.343944,4,35,1,0,52155.000004,255.000000,300.000000,1
0,1791.980004,1,40,0,0,262709.000019,690.000000,298.000000,0
1,1791.980004,1,40,1,0,55298.000005,320.000000,330.000000,0
0,16480.367106,41,45,0,0,508510.000033,896.000000,453.000000,1
1,16480.367106,41,45,1,0,99133.000007,380.000000,475.000000,1
0,1436.279433,46,50,0,0,535751.000041,707.000000,444.000000,0
1,1436.279433,46,50,1,0,103294.000009,435.000000,414.000000,0
0,31943.814131,446,55,0,0,867581.000150,2033.000000,1384.000000,1
1,31943.814131,446,55,1,0,158074.000026,1269.000000,831.000000,1
0,2496.495331,26,60,0,0,918724.000164,1100.000000,555.000000,0
1,2496.495331,26,60,1,0,166423.000030,488.000000,743.000000,0
0,33049.075111,0,65,0,0,1586335.000239,3380.000000,641.000000,1
1,33049.075111,0,65,1,0,266835.000041,483.000000,618.000000,1
0,7847.609422,9,70,0,0,1680964.000242,1736.000000,851.000000,0
1,7847.609422,9,70,1,0,280780.000042,646.000000,792.000000,0
0,19003.140963,363,75,0,0,2513346.000561,1724.000000,496.000000,1
1,19003.140963,363,75,1,0,388933.000082,435.000000,526.000000,1
0,5767.452724,62,80,0,0,2666749.000598,894.000000,592.000000,0
1,5767.452724,62,80,1,0,406241.000084,651.000000,542.000000,0
0,72338.214498,137,85,0,0,4375536.000616,1406.000000,751.000000,1
1,72338.214498,137,85,1,0,600789.000087,588.000000,441.000000,1
0,4525.163876,51,90,0,0,4536475.000647,984.000000,587.000000,0
1,4525.163876,51,90,1,0,647887.000092,513.000000,490.000000,0
0,42149.340908,98,95,0,0,6190427.000797,1525.000000,797.000000,1
1,42149.340908,98,95,1,0,849743.000111,646.000000,533.000000,1
0,8750.349089,8,100,0,0,6384375.000800,791.000000,575.000000,0
1,8750.349089,8,100,1,0,874676.000111,570.000000,581.000000,0
0,42613.383075,2246,105,0,0,8309048.001180,1890.000000,672.000000,1
1,42613.383075,2246,105,1,0,1115628.000165,597.000000,544.000000,1
0,9182.831516,13,110,0,0,8564699.001190,924.000000,679.000000,0
1,9182.831516,13,110,1,0,1145364.000167,589.000000,604.000000,0
0,124093.917350,2502,115,0,0,11116454.001962,2394.000000,965.000000,1
1,124093.917350,2502,115,1,0,1469068.000255,4559.000000,769.000000,1
0,6844.780015,225,120,0,0,11399073.002068,1260.000000,622.000000,0
1,6844.780015,225,120,1,0,1497270.000264,552.000000,676.000000,0
0,103560.551600,435,125,0,0,15991289.002237,1509.000000,731.000000,1
1,103560.551600,435,125,1,0,2010955.000280,651.000000,679.000000,1
0,22457.513054,3,130,0,0,17076114.002245,2585.000000,1571.000000,0
1,22457.513054,3,130,1,0,2122701.000282,1172.000000,1383.000000,0
0,100267.512606,91,135,0,0,22152303.003034,2222.000000,824.000000,1
1,100267.512606,91,135,1,0,2587928.000384,3517.000000,671.000000,1
0,11390.390695,10,140,0,0,23220696.003049,2017.000000,1120.000000,0
1,11390.390695,10,140,1,0,2701226.000386,1120.000000,939.000000,0
0,210357.149291,1663,145,0,0,29216878.004059,2215.000000,727.000000,1
1,210357.149291,1663,145,1,0,3203724.000482,2491.000000,641.000000,1
0,12967.549448,114,150,0,0,29748996.004104,1900.000000,1123.000000,0
1,12967.549448,114,150,1,0,3255269.000488,795.000000,820.000000,0
0,119655.346814,2353,155,0,0,37885429.004867,1862.000000,782.000000,1
1,119655.346814,2353,155,1,0,3880156.000556,2372.000000,23472.000000,1
0,24435.299802,224,160,0,0,38407139.004985,1710.000000,1071.000000,0
1,24435.299802,224,160,1,0,3959024.000570,763.000000,960.000000,0
0,302520.443786,533,165,0,0,47129774.006480,1811.000000,2775.000000,1
1,302520.443786,533,165,1,0,4662474.000692,700.000000,700.000000,1
0,18943.279168,289,170,0,0,47903035.006606,1597.000000,1138.000000,0
1,18943.279168,289,170,1,0,4754385.000705,985.000000,1075.000000,0
0,163506.274258,1473,175,0,0,60000412.007313,3394.000000,1033.000000,1
1,163506.274258,1473,175,1,0,5710361.000792,2293.000000,825.000000,1
0,33301.718843,5,180,0,0,60870535.007573,2541.000000,1683.000000,0
1,33301.718843,5,180,1,0,5776079.000816,1130.000000,1224.000000,0
0,277646.188772,2862,185,0,0,75561886.008500,3575.000000,829.000000,1
1,277646.188772,2862,185,1,0,6837156.000891,806.000000,722.000000,1
0,16274.142935,223,190,0,0,77091186.008890,8067.000000,2742.000000,0
1,16274.142935,223,190,1,0,6986172.000956,2686.000000,2707.000000,0
0,676300.663228,157,195,0,0,99975847.009308,3140.000000,1043.000000,1
1,676300.663228,157,195,1,0,8725169.000989,2189.000000,804.000000,1
0,330.597530,0,5,0,0,3083.000000,1507.000000,687.000000,1
1,330.597530,0,5,1,0,490.000000,934.000000,495.000000,1
0,198.809311,1,10,0,0,5155.000000,976.000000,4553.000000,0
1,198.809311,1,10,1,0,751.000000,496.000000,474.000000,0
0,1653.378205,24,15,0,0,21816.000003,681.000000,306.000000,1
1,1653.378205,24,15,1,0,4673.000001,261.000000,263.000000,1
0,191.933743,3,20,0,0,27520.000003,558.000000,303.000000,0
1,191.933743,3,20,1,0,5558.000001,497.000000,275.000000,0
0,7217.025268,80,25,0,0,71672.000016,569.000000,340.000000,1
1,7217.025268,80,25,1,0,16593.000004,287.000000,249.000000,1
0,383.361145,18,30,0,0,82253.000018,571.000000,306.000000,0
1,383.361145,18,30,1,0,18226.000005,239.000000,267.000000,0
0,5650.949200,100,35,0,0,175475.000050,561.000000,291.000000,1
1,5650.949200,100,35,1,0,37912.000012,14370.000000,442.000000,1
0,1171.439846,4,40,0,0,197297.000050,1238.000000,815.000000,0
1,1171.439846,4,40,1,0,41942.000012,806.000000,599.000000,0
0,15221.304366,60,45,0,0,369510.000098,1258.000000,967.000000,1
1,15221.304366,60,45,1,0,77715.000022,633.000000,527.000000,1
0,1929.798819,16,50,0,0,409756.000101,918.000000,667.000000,0
1,1929.798819,16,50,1,0,84232.000022,712.000000,657.000000,0
0,12642.067209,302,55,0,0,709489.000210,866.000000,516.000000,1
1,12642.067209,302,55,1,0,137602.000042,451.000000,810.000000,1
0,3969.098460,9,60,0,0,791792.000213,879.000000,492.000000,0
1,3969.098460,9,60,1,0,145919.000043,415.000000,408.000000,0
0,54896.132830,882,65,0,0,1278515.000368,1973.000000,869.000000,1
1,54896.132830,882,65,1,0,221909.000067,444.000000,1033.000000,1
0,6534.590199,21,70,0,0,1349908.000378,901.000000,797.000000,0
1,6534.590199,21,70,1,0,232940.000069,538.000000,507.000000,0
0,48688.546735,923,75,0,0,2247288.000591,18558.000000,917.000000,1
1,48688.546735,923,75,1,0,368014.000099,627.000000,970.000000,1
0,3514.721380,64,80,0,0,2345923.000618,1321.000000,932.000000,0
1,3514.721380,64,80,1,0,382037.000104,725.000000,734.000000,0
0,42296.911209,107,85,0,0,3984247.000646,1733.000000,573.000000,1
1,42296.911209,107,85,1,0,610021.000108,762.000000,637.000000,1
0,11569.481706,96,90,0,0,4205821.000664,1149.000000,931.000000,0
1,11569.481706,96,90,1,0,630121.000111,963.000000,663.000000,0
0,72533.301806,815,95,0,0,6893889.000864,2248.000000,889.000000,1
1,72533.301806,815,95,1,0,968484.000135,832.000000,651.000000,1
0,7010.428733,129,100,0,0,7045211.000919,3471.000000,1574.000000,0
1,7010.428733,129,100,1,0,988997.000143,1010.000000,686.000000,0
0,78256.225006,1154,105,0,0,9550206.001299,1807.000000,832.000000,1
1,78256.225006,1154,105,1,0,1264124.000213,815.000000,1118.000000,1
0,19865.125576,52,110,0,0,9764671.001332,884.000000,630.000000,0
1,19865.125576,52,110,1,0,1290779.000216,653.000000,660.000000,0
0,70679.622916,688,115,0,0,12716838.001639,1245.000000,738.000000,1
1,70679.622916,688,115,1,0,1633537.000255,2410.000000,516.000000,1
0,19188.603006,94,120,0,0,13037940.001674,859.000000,632.000000,0
1,19188.603006,94,120,1,0,1691237.000259,575.000000,626.000000,0
0,115858.045865,2439,125,0,0,16833786.002262,1596.000000,769.000000,1
1,115858.045865,2439,125,1,0,2077052.000322,696.000000,609.000000,1
0,22895.652134,115,130,0,0,17229339.002306,1165.000000,813.000000,0
1,22895.652134,115,130,1,0,2113547.000327,778.000000,734.000000,0
0,284714.243194,150,135,0,0,23540396.002416,1642.000000,3330.000000,1
1,284714.243194,150,135,1,0,2736927.000339,651.000000,602.000000,1
0,16027.308943,77,140,0,0,24021057.002465,1090.000000,994.000000,0
1,16027.308943,77,140,1,0,2779197.000344,962.000000,807.000000,0
0,293381.490046,2124,145,0,0,30563034.003080,1995.000000,2295.000000,1
1,293381.490046,2124,145,1,0,3396456.000407,739.000000,686.000000,1
0,41634.252045,17,150,0,0,31165866.003139,1141.000000,1034.000000,0
1,41634.252045,17,150,1,0,3471579.000411,746.000000,822.000000,0
0,182818.641931,2723,155,0,0,37896144.004752,1754.000000,844.000000,1
1,182818.641931,2723,155,1,0,4052813.000629,2273.000000,661.000000,1
0,16525.312390,431,160,0,0,38488762.004890,1495.000000,908.000000,0
1,16525.312390,431,160,1,0,4108409.000644,708.000000,690.000000,0
0,292585.063045,4506,165,0,0,51221353.007863,3869.000000,7421.000000,1
1,292585.063045,4506,165,1,0,5292893.000921,1403.000000,1533.000000,1
0,35204.817136,72,170,0,0,52057219.008110,2337.000000,1250.000000,0
1,35204.817136,72,170,1,0,5363070.000945,957.000000,879.000000,0
0,360022.453735,705,175,0,0,68135000.009253,8477.000000,2176.000000,1
1,360022.453735,705,175,1,0,6814168.001073,4477.000000,1497.000000,1
0,16922.600641,436,180,0,0,69935655.009576,6945.000000,3056.000000,0
1,16922.600641,436,180,1,0,7011473.001100,1979.000000,3041.000000,0
0,429058.858750,63,185,0,0,92663429.009728,3727.000000,847.000000,1
1,429058.858750,63,185,1,0,9050290.001115,787.000000,745.000000,1
0,42276.866105,169,190,0,0,93614022.009886,1801.000000,1000.000000,0
1,42276.866105,169,190,1,0,9129351.001130,992.000000,1036.000000,0
0,553817.886442,3391,195,0,0,110591506.011277,4886.000000,1202.000000,1
1,553817.886442,3391,195,1,0,10341897.001245,3485.000000,1263.000000,1
0,205.093499,0,5,0,0,3195.000000,1797.000000,1069.000000,1
1,205.093499,0,5,1,0,482.000000,691.000000,647.000000,1
0,81.055140,0,10,0,0,5126.000000,716.000000,311.000000,0
1,81.055140,0,10,1,0,731.000000,755.000000,312.000000,0
0,2014.239782,0,15,0,0,51400.000000,1050.000000,460.000000,1
1,2014.239782,0,15,1,0,5837.000000,461.000000,373.000000,1
0,145.019591,3,20,0,0,56979.000001,1038.000000,587.000000,0
1,145.019591,3,20,1,0,6614.000000,536.000000,515.000000,0
0,8357.075213,5,25,0,0,116595.000002,1115.000000,620.000000,1
1,8357.075213,5,25,1,0,20494.000001,532.000000,384.000000,1
0,854.040519,4,30,0,0,127943.000004,729.000000,314.000000,0
1,854.040519,4,30,1,0,22357.000001,287.000000,316.000000,0
0,23881.645822,14,35,0,0,248207.000006,740.000000,371.000000,1
1,23881.645822,14,35,1,0,49447.000002,320.000000,345.000000,1
0,2015.008962,29,40,0,0,268637.000011,760.000000,356.000000,0
1,2015.008962,29,40,1,0,52805.000003,392.000000,368.000000,0
0,34942.303801,20,45,0,0,479304.000016,735.000000,438.000000,1
1,34942.303801,20,45,1,0,103208.000004,670.000000,378.000000,1
0,3053.654452,12,50,0,0,550749.000018,966.000000,635.000000,0
1,3053.654452,12,50,1,0,109534.000004,547.000000,506.000000,0
0,38143.916169,9,55,0,0,1040399.000020,1864.000000,1233.000000,1
1,38143.916169,9,55,1,0,188693.000034,882.000000,611.000000,1
0,5192.843803,10,60,0,0,1096477.000021,977.000000,957.000000,0
1,5192.843803,10,60,1,0,198087.000035,788.000000,604.000000,0
0,65218.425475,391,65,0,0,1714936.000183,4137.000000,1406.000000,1
1,65218.425475,391,65,1,0,284242.000081,747.000000,817.000000,1
0,2694.536231,38,70,0,0,1803324.000197,1408.000000,568.000000,0
1,2694.536231,38,70,1,0,295699.000083,560.000000,796.000000,0
0,63871.573651,1335,75,0,0,2508496.000514,1802.000000,842.000000,1
1,63871.573651,1335,75,1,0,410312.000153,587.000000,509.000000,1
0,8944.869976,35,80,0,0,2671031.000522,893.000000,571.000000,0
1,8944.869976,35,80,1,0,426940.000154,531.000000,698.000000,0
0,108862.407497,502,85,0,0,3727938.000687,1861.000000,1068.000000,1
1,108862.407497,502,85,1,0,581226.000181,826.000000,609.000000,1
0,8803.069816,42,90,0,0,3876263.000718,2308.000000,1032.000000,0
1,8803.069816,42,90,1,0,601119.000187,675.000000,907.000000,0
0,127732.397522,1048,95,0,0,5234349.001023,1494.000000,625.000000,1
1,127732.397522,1048,95,1,0,812170.000231,539.000000,493.000000,1
0,6454.484155,15,100,0,0,5421332.001042,885.000000,537.000000,0
1,6454.484155,15,100,1,0,858326.000234,595.000000,736.000000,0
0,87383.408146,2562,105,0,0,7308664.001532,2288.000000,580.000000,1
1,87383.408146,2562,105,1,0,1090361.000305,506.000000,654.000000,1
0,9949.800493,140,110,0,0,7572247.001572,1022.000000,743.000000,0
1,9949.800493,140,110,1,0,1118996.000310,604.000000,684.000000,0
0,91411.684867,366,115,0,0,10880974.001650,1405.000000,587.000000,1
1,91411.684867,366,115,1,0,1509740.000322,2227.000000,568.000000,1
0,23237.987787,54,120,0,0,11465179.001820,3186.000000,2000.000000,0
1,23237.987787,54,120,1,0,1575562.000341,1618.000000,1444.000000,0
0,58356.976379,2266,125,0,0,15527779.002654,2269.000000,891.000000,1
1,58356.976379,2266,125,1,0,2052759.000440,960.000000,628.000000,1
0,25693.353246,341,130,0,0,15843065.002712,971.000000,693.000000,0
1,25693.353246,341,130,1,0,2108470.000448,647.000000,773.000000,0
0,186492.022042,547,135,0,0,20009432.003980,1481.000000,2554.000000,1
1,186492.022042,547,135,1,0,2527712.000573,653.000000,1185.000000,1
0,19665.957309,434,140,0,0,20957475.004244,3533.000000,2281.000000,0
1,19665.957309,434,140,1,0,2625135.000605,1827.000000,1997.000000,0
0,136397.303003,4677,145,0,0,26362912.005635,2203.000000,3609.000000,1
1,136397.303003,4677,145,1,0,3098379.000728,911.000000,823.000000,1
0,45907.835949,9,150,0,0,27501016.005643,2913.000000,1601.000000,0
1,45907.835949,9,150,1,0,3234132.000729,1709.000000,1378.000000,0
0,240406.744688,1692,155,0,0,35447423.007273,1400.000000,740.000000,1
1,240406.744688,1692,155,1,0,3843180.000889,2312.000000,646.000000,1
0,28869.686838,13,160,0,0,36769675.007298,2074.000000,855.000000,0
1,28869.686838,13,160,1,0,3966760.000892,902.000000,1165.000000,0
0,143836.626916,266,165,0,0,48178446.007445,10902.000000,835.000000,1
1,143836.626916,266,165,1,0,4815753.000905,917.000000,3468.000000,1
0,44831.091927,138,170,0,0,49461539.007579,2446.000000,1689.000000,0
1,44831.091927,138,170,1,0,4945543.000920,1487.000000,1333.000000,0
0,312029.254362,274,175,0,0,63067608.007691,4897.000000,1533.000000,1
1,312029.254362,274,175,1,0,5984759.000930,1490.000000,1282.000000,1
0,51350.488512,9,180,0,0,64674019.007789,3690.000000,1575.000000,0
1,51350.488512,9,180,1,0,6135458.000938,1447.000000,1252.000000,0
0,569397.553800,412,185,0,0,80243669.008216,3408.000000,937.000000,1
1,569397.553800,412,185,1,0,7253876.001000,791.000000,704.000000,1
0,34746.638286,153,190,0,0,81938348.008460,2214.000000,17899.000000,0
1,34746.638286,153,190,1,0,7454436.001020,874.000000,877.000000,0
0,499312.676184,6119,195,0,0,97051369.011206,3649.000000,892.000000,1
1,499312.676184,6119,195,1,0,8544084.001210,889.000000,735.000000,1
0,371.657398,0,5,0,0,3241.000000,1109.000000,436.000000,1
1,371.657398,0,5,1,0,426.000024,450.000000,320.000000,1
0,21.694006,1,10,0,0,4811.000001,714.000000,329.000000,0
1,21.694006,1,10,1,0,621.000024,260.000000,220.000000,0
0,1315.712800,16,15,0,0,20201.000004,652.000000,328.000000,1
1,1315.712800,16,15,1,0,4221.000025,262.000000,242.000000,1
0,635.410593,3,20,0,0,25760.000004,526.000000,286.000000,0
1,635.410593,3,20,1,0,5141.000025,304.000000,286.000000,0
0,6836.054211,131,25,0,0,71951.000016,561.000000,275.000000,1
1,6836.054211,131,25,1,0,15838.000028,296.000000,255.000000,1
0,911.729180,1,30,0,0,83472.000017,608.000000,285.000000,0
1,911.729180,1,30,1,0,17787.000028,270.000000,248.000000,0
0,13454.025326,101,35,0,0,172410.000046,697.000000,332.000000,1
1,13454.025326,101,35,1,0,37487.000035,312.000000,337.000000,1
0,1613.150156,6,40,0,0,193935.000047,883.000000,373.000000,0
1,1613.150156,6,40,1,0,41237.000035,318.000000,363.000000,0
0,21667.081807,259,45,0,0,354926.000096,895.000000,462.000000,1
1,21667.081807,259,45,1,0,74408.000044,390.000000,362.000000,1
0,3587.687980,0,50,0,0,388831.000096,835.000000,537.000000,0
1,3587.687980,0,50,1,0,80425.000044,455.000000,378.000000,0
0,37990.546085,35,55,0,0,716952.000130,1357.000000,728.000000,1
1,37990.546085,35,55,1,0,144391.000050,709.000000,495.000000,1
0,5604.156070,13,60,0,0,773930.000134,1870.000000,830.000000,0
1,5604.156070,13,60,1,0,153750.000051,487.000000,694.000000,0
0,53327.701842,238,65,0,0,1605334.000249,2457.000000,575.000000,1
1,53327.701842,238,65,1,0,274220.000068,506.000000,573.000000,1
0,6911.750355,57,70,0,0,1685348.000355,1173.000000,754.000000,0
1,6911.750355,57,70,1,0,286537.000080,630.000000,537.000000,0
0,42973.785846,332,75,0,0,2508698.000578,1613.000000,594.000000,1
1,42973.785846,332,75,1,0,420349.000111,487.000000,528.000000,1
0,9293.023548,76,80,0,0,2623898.000604,975.000000,600.000000,0
1,9293.023548,76,80,1,0,433392.000115,625.000000,539.000000,0
0,134849.119796,118,85,0,0,4144643.000661,2318.000000,742.000000,1
1,134849.119796,118,85,1,0,667865.000119,838.000000,577.000000,1
0,8834.822270,179,90,0,0,4266834.000688,832.000000,568.000000,0
1,8834.822270,179,90,1,0,683438.000124,464.000000,514.000000,0
0,57278.530475,1417,95,0,0,5711164.000927,2178.000000,573.000000,1
1,57278.530475,1417,95,1,0,896872.000159,593.000000,588.000000,1
0,5413.184800,67,100,0,0,5888945.000963,923.000000,637.000000,0
1,5413.184800,67,100,1,0,972073.000189,595.000000,594.000000,0
0,105807.141477,485,105,0,0,7859074.001425,1736.000000,737.000000,1
1,105807.141477,485,105,1,0,1201862.000257,488.000000,488.000000,1
0,21274.182436,76,110,0,0,8110421.001444,1221.000000,863.000000,0
1,21274.182436,76,110,1,0,1229784.000260,833.000000,724.000000,0
0,132197.182399,490,115,0,0,11437347.001614,2003.000000,4251.000000,1
1,132197.182399,490,115,1,0,1622415.000281,2158.000000,580.000000,1
0,8979.119192,137,120,0,0,12000986.001769,2470.000000,40623.000000,0
1,8979.119192,137,120,1,0,1695344.000302,957.000000,897.000000,0
0,146994.768966,3710,125,0,0,15845738.002557,1848.000000,44251.000000,1
1,146994.768966,3710,125,1,0,2082458.000394,626.000000,614.000000,1
0,23831.653519,4,130,0,0,16194917.002558,882.000000,692.000000,0
1,23831.653519,4,130,1,0,2128814.000394,625.000000,755.000000,0
0,219021.929238,554,135,0,0,21012082.003461,2431.000000,2652.000000,1
1,219021.929238,554,135,1,0,2555929.000516,622.000000,594.000000,1
0,33146.983535,202,140,0,0,22081456.003535,2195.000000,1374.000000,0
1,33146.983535,202,140,1,0,2671392.000524,1181.000000,1105.000000,0
0,268950.629916,2078,145,0,0,28852648.004163,2118.000000,849.000000,1
1,268950.629916,2078,145,1,0,3283276.000591,2323.000000,632.000000,1
0,13034.052378,281,150,0,0,29338392.004287,1427.000000,972.000000,0
1,13034.052378,281,150,1,0,3324678.000604,766.000000,754.000000,0
0,218242.316397,157,155,0,0,38799084.004407,1953.000000,875.000000,1
1,218242.316397,157,155,1,0,4145736.000615,48864.000000,698.000000,1
0,15118.462371,307,160,0,0,39872614.004507,2694.000000,1286.000000,0
1,15118.462371,307,160,1,0,4242348.000626,1012.000000,1126.000000,0
0,268865.294650,1983,165,0,0,49363930.006105,2259.000000,3014.000000,1
1,268865.294650,1983,165,1,0,5033604.000756,729.000000,732.000000,1
0,33392.599304,54,170,0,0,50256130.006131,2863.000000,1557.000000,0
1,33392.599304,54,170,1,0,5114321.000758,858.000000,1359.000000,0
0,212232.651650,408,175,0,0,65093961.006288,3481.000000,997.000000,1
1,212232.651650,408,175,1,0,6389664.000770,2292.000000,762.000000,1
0,16898.175986,172,180,0,0,66426319.006394,2508.000000,1092.000000,0
1,16898.175986,172,180,1,0,6519802.000782,1089.000000,748.000000,0
0,379414.881234,118,185,0,0,79253892.008756,3563.000000,954.000000,1
1,379414.881234,118,185,1,0,7535403.000982,926.000000,717.000000,1
0,14672.575819,109,190,0,0,80497762.009070,3690.000000,1689.000000,0
1,14672.575819,109,190,1,0,7691318.001010,993.000000,1001.000000,0
0,532039.844457,21,195,0,0,97068602.010549,3745.000000,1069.000000,1
1,532039.844457,21,195,1,0,8820843.001130,2115.000000,858.000000,1
0,330.260597,0,5,0,0,3409.000000,1380.000000,495.000000,1
1,330.260597,0,5,1,0,478.000000,512.000000,437.000000,1
0,152.846811,1,10,0,0,5882.000000,891.000000,424.000000,0
1,152.846811,1,10,1,0,747.000000,318.000000,295.000000,0
0,3038.728903,6,15,0,0,28155.000001,926.000000,374.000000,1
1,3038.728903,6,15,1,0,6151.000000,302.000000,317.000000,1
0,541.576177,2,20,0,0,36673.000002,570.000000,409.000000,0
1,541.576177,2,20,1,0,7282.000001,509.000000,340.000000,0
0,4870.826816,3,25,0,0,98534.000005,570.000000,304.000000,1
1,4870.826816,3,25,1,0,22470.000002,341.000000,294.000000,1
0,595.356088,3,30,0,0,110454.000007,680.000000,259.000000,0
1,595.356088,3,30,1,0,24374.000002,329.000000,301.000000,0
0,16121.779004,12,35,0,0,252019.000026,599.000000,289.000000,1
1,16121.779004,12,35,1,0,48910.000007,286.000000,338.000000,1
0,916.567250,0,40,0,0,275187.000029,764.000000,565.000000,0
1,916.567250,0,40,1,0,52775.000007,352.000000,405.000000,0
0,18934.234025,112,45,0,0,536003.000043,836.000000,434.000000,1
1,18934.234025,112,45,1,0,97505.000010,317.000000,322.000000,1
0,3465.268440,4,50,0,0,563216.000051,1210.000000,728.000000,0
1,3465.268440,4,50,1,0,102055.000012,634.000000,595.000000,0
0,22287.546735,323,55,0,0,873898.000175,3335.000000,1872.000000,1
1,22287.546735,323,55,1,0,161623.000024,459.000000,734.000000,1
0,4814.018122,37,60,0,0,922732.000187,906.000000,613.000000,0
1,4814.018122,37,60,1,0,169262.000027,541.000000,698.000000,0
0,48007.525554,446,65,0,0,1428247.000333,2134.000000,853.000000,1
1,48007.525554,446,65,1,0,252316.000050,756.000000,793.000000,1
0,9683.903439,25,70,0,0,1522886.000342,1176.000000,935.000000,0
1,9683.903439,25,70,1,0,263977.000052,560.000000,482.000000,0
0,45463.560143,70,75,0,0,2500642.000372,2135.000000,565.000000,1
1,45463.560143,70,75,1,0,427794.000056,427.000000,922.000000,1
0,8128.985828,49,80,0,0,2601493.000381,1058.000000,698.000000,0
1,8128.985828,49,80,1,0,443174.000058,591.000000,781.000000,0
0,82733.067229,20,85,0,0,3934628.000386,1910.000000,896.000000,1
1,82733.067229,20,85,1,0,627904.000059,9928.000000,563.000000,1
0,8371.959288,46,90,0,0,4067341.000396,1271.000000,852.000000,0
1,8371.959288,46,90,1,0,645671.000060,651.000000,625.000000,0
0,38179.050528,666,95,0,0,5456259.000668,1339.000000,675.000000,1
1,38179.050528,666,95,1,0,873256.000095,519.000000,2749.000000,1
0,12975.892746,60,100,0,0,5630882.000694,963.000000,671.000000,0
1,12975.892746,60,100,1,0,895467.000099,584.000000,632.000000,0
0,153355.911517,181,105,0,0,8002749.000932,1391.000000,617.000000,1
1,153355.911517,181,105,1,0,1245791.000131,481.000000,614.000000,1
0,5520.093621,5,110,0,0,8212501.000959,958.000000,736.000000,0
1,5520.093621,5,110,1,0,1272160.000134,720.000000,582.000000,0
0,110236.918662,2111,115,0,0,10686218.001562,1400.000000,2124.000000,1
1,110236.918662,2111,115,1,0,1528916.000208,488.000000,563.000000,1
0,9926.454757,32,120,0,0,10989342.001573,944.000000,576.000000,0
1,9926.454757,32,120,1,0,1562072.000210,537.000000,509.000000,0
0,188142.900005,2,125,0,0,15429127.001595,1316.000000,761.000000,1
1,188142.900005,2,125,1,0,2071375.000212,641.000000,2360.000000,1
0,15601.793526,90,130,0,0,16140485.001800,3293.000000,2253.000000,0
1,15601.793526,90,130,1,0,2151348.000243,1625.000000,1758.000000,0
0,247296.243627,1336,135,0,0,20753969.002768,2988.000000,768.000000,1
1,247296.243627,1336,135,1,0,2678397.000366,680.000000,628.000000,1
0,14468.124961,7,140,0,0,21778238.002846,2613.000000,1610.000000,0
1,14468.124961,7,140,1,0,2778661.000375,1550.000000,1249.000000,0
0,170834.753715,694,145,0,0,27952591.003384,4389.000000,1026.000000,1
1,170834.753715,694,145,1,0,3344956.000441,979.000000,977.000000,1
0,23627.242232,83,150,0,0,29017391.003517,2373.000000,1209.000000,0
1,23627.242232,83,150,1,0,3458937.000456,1278.000000,986.000000,0
0,198718.972440,645,155,0,0,38213943.003786,2220.000000,2589.000000,1
1,198718.972440,645,155,1,0,4216073.000485,641.000000,22612.000000,1
0,11242.067880,424,160,0,0,39612285.003943,2098.000000,1187.000000,0
1,11242.067880,424,160,1,0,4339962.000503,982.000000,887.000000,0
0,202967.657873,3372,165,0,0,49510149.004814,4112.000000,835.000000,1
1,202967.657873,3372,165,1,0,5095957.000591,722.000000,1748.000000,1
0,43570.355507,6,170,0,0,51022571.004816,2571.000000,1394.000000,0
1,43570.355507,6,170,1,0,5235260.000592,1136.000000,1035.000000,0
0,445265.025671,447,175,0,0,63244220.005873,5026.000000,879.000000,1
1,445265.025671,447,175,1,0,6095652.000680,771.000000,1013.000000,1
0,57093.168286,6,180,0,0,64301791.005970,2574.000000,2030.000000,0
1,57093.168286,6,180,1,0,6185777.000691,1297.000000,1482.000000,0
0,428507.269188,789,185,0,0,79752845.007026,3403.000000,1080.000000,1
1,428507.269188,789,185,1,0,7189850.000776,1342.000000,2911.000000,1
0,20549.136915,214,190,0,0,80834102.007380,2589.000000,1644.000000,0
1,20549.136915,214,190,1,0,7264709.000802,1229.000000,1429.000000,0
